Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Issuing Agency,Violation Location,Violation Precinct,Issuer Precinct,Violation Time,Date First Observed,Law Section,Sub Division,Vehicle Year,Feet From Curb
XECL58,NJ,PAS,04/26/2017,46,T,18.0,18,18,1022A,0,408,F1,0,0
XBHV53,NJ,PAS,01/25/2017,31,T,18.0,18,18,1210P,0,408,l3,0,0
GSL5713,NY,PAS,02/28/2017,38,T,72.0,72,72,0458P,0,408,h1,2014,0
FAV5768,NY,PAS,05/08/2017,21,T,83.0,83,83,0830A,0,408,d1,2013,0
79943MB,NY,COM,12/31/2016,45,P,14.0,14,14,1026A,0,408,F1,0,0
HXE4082,PA,PAS,09/23/2016,51,T,73.0,73,73,0939P,0,408,e3,0,0
30577PC,NY,COM,04/28/2017,46,P,19.0,19,19,0111P,0,408,F1,2013,0
BXM1619,NY,PAS,10/28/2016,21,T,52.0,52,52,1142A,0,408,d1,2015,0
2240650,IN,PAS,01/24/2017,19,T,9.0,9,9,0946A,0,408,c3,0,0
HAM9274,NY,PAS,10/17/2016,38,T,66.0,66,66,1040A,0,408,h1,2015,0
C57ELU,NJ,PAS,10/01/2016,21,T,34.0,34,34,0740A,0,408,d1,0,0
G97CZG,NJ,PAS,03/20/2017,68,T,83.0,83,83,0240P,0,408,a1,0,0
AEK3154,NY,PAS,10/10/2016,71,T,107.0,107,107,0437P,0,408,j6,2003,0
T640034C,NY,OMT,11/18/2016,40,T,75.0,75,75,0303A,0,408,e2,2007,6
T634176C,NY,OMT,07/16/2016,20,P,103.0,103,103,1100A,0,408,D,2015,0
42705JZ,NY,COM,06/07/2017,38,T,109.0,109,109,0302P,0,408,h1,2009,0
48322MG,NY,COM,11/05/2016,14,T,109.0,109,109,1007A,0,408,c,2012,0
52983MD,NY,COM,10/14/2016,14,T,46.0,46,46,0240P,0,408,c,2014,0
GGP9205,NY,PAS,02/16/2017,21,T,71.0,71,71,0949A,0,408,d1,2009,0
81897MA,NY,COM,09/06/2016,71,T,62.0,62,62,0211P,0,408,j6,2006,0
GJA4697,NY,PAS,03/23/2017,21,S,72.0,72,0,1220P,0,408,D1,2014,0
XEWL33,99,COM,04/19/2017,53,P,7.0,7,0,0951A,0,408,D1,0,0
HHF8361,NY,PAS,05/15/2017,21,T,6.0,6,6,0912A,0,408,d1,2015,0
ESC9687,NY,PAS,09/16/2016,40,T,107.0,107,107,0618A,0,408,e2,2009,0
KDX4838,PA,PAS,01/17/2017,14,T,67.0,67,67,0417P,0,408,c,0,0
HME8702,NY,PAS,02/10/2017,20,T,115.0,115,115,0348P,0,408,d,2017,0
61257MG,NY,COM,01/11/2017,9,T,1.0,1,1,0543P,0,408,e1,2014,0
HLS1092,NY,PAS,06/09/2017,40,T,45.0,45,45,0831A,0,408,e2,2004,0
P23BNB,NJ,PAS,05/05/2017,21,T,34.0,34,34,0943A,0,408,d1,0,0
CLN8829,NY,PAS,02/08/2017,14,T,75.0,75,75,0749A,0,408,c,2015,0
GKP9225,NY,PAS,11/03/2016,71,T,78.0,78,78,0152P,0,408,j6,2013,0
21667SH,NY,SCL,05/10/2017,77,T,106.0,106,106,0439P,0,408,m5,2016,0
CYE2729,NY,PAS,01/10/2017,37,T,66.0,66,66,0145P,0,408,h1,2003,0
BLANKPLATE,99,999,10/21/2016,38,T,78.0,78,78,1125A,0,408,h1,0,0
HKW1863,NY,PAS,11/05/2016,21,T,52.0,52,52,0820A,0,408,d1,2015,0
T661677C,NY,OMT,03/28/2017,14,T,14.0,14,14,0613P,0,408,c,2015,0
EKB5689,NC,PAS,06/25/2017,98,T,44.0,44,44,0212P,0,408,f2,0,0
CYM2416,NY,PAS,12/12/2016,16,T,105.0,105,105,0532P,0,408,k2,2006,0
HNF7747,NY,PAS,04/16/2017,71,P,100.0,100,3,0103P,0,408,E2,2014,0
GWM1692,NY,PAS,05/27/2017,21,S,79.0,79,0,0736A,0,408,D1,2003,0
HDG5908,NY,PAS,06/08/2017,21,T,52.0,52,52,1141A,0,408,d1,2005,0
99519JW,NY,COM,08/24/2016,38,T,78.0,78,78,0540P,0,408,h1,2010,0
45648MG,NY,COM,11/16/2016,46,T,19.0,19,19,1229P,0,408,F1,2006,0
63673JM,NY,COM,02/21/2017,42,T,14.0,14,14,0553P,0,408,h1,1997,0
FAL4702,NY,PAS,11/27/2016,20,P,34.0,34,34,0650A,0,408,J3,2010,0
17272MH,NY,COM,04/07/2017,14,T,10.0,10,10,0858A,0,408,c,2015,0
X26GNL,NJ,PAS,07/09/2016,21,T,23.0,23,23,0817A,0,408,d1,0,0
99519JW,NY,COM,12/07/2016,38,T,84.0,84,84,0206P,0,408,h1,2010,0
HBN8387,NY,PAS,01/04/2017,48,T,46.0,46,46,1226P,0,408,e9,2014,0
354V,CT,PAS,02/25/2017,38,T,20.0,20,20,0426P,0,408,h1,0,0
70063MA,NY,COM,04/28/2017,14,T,109.0,109,109,1116A,0,408,c,2003,0
HNC9508,NY,PAS,01/23/2017,17,T,109.0,109,109,0725A,0,408,c4,2017,0
GUW5102,NY,PAS,01/13/2017,70,T,47.0,47,47,0031A,0,408,j3,2006,0
J0MAC1,NJ,PAS,10/14/2016,21,T,83.0,83,83,1127A,0,408,d1,0,0
S989TK,NY,PAS,01/05/2017,74,T,120.0,120,120,0216P,0,408,j2,2015,0
57097A,CT,APP,07/21/2016,19,T,9.0,9,9,0700A,0,408,c3,0,0
HGR8311,NY,PAS,08/30/2016,21,T,49.0,49,49,0959A,0,408,d1,2004,0
GHN4120,NY,PAS,05/05/2017,14,T,43.0,43,43,0049A,0,408,c,2006,0
37532JV,NY,COM,11/17/2016,47,T,17.0,17,17,0651A,0,408,l2,2006,0
GFK6451,NY,PAS,02/02/2017,38,T,49.0,49,49,0429P,0,408,h1,2011,0
GNC2640,NY,PAS,04/18/2017,14,T,83.0,83,83,0534P,0,408,c,2003,0
HHV4192,NY,PAS,07/07/2016,14,T,28.0,28,28,0655A,0,408,c,2015,0
ERT1802,NY,PAS,06/19/2017,70,T,71.0,71,71,0232P,0,408,j3,2004,0
A81EST,NJ,PAS,09/02/2016,14,T,20.0,20,20,0506P,0,408,c,0,0
EDM4390,NY,PAS,05/11/2017,40,T,115.0,115,115,0338A,0,408,e2,2008,0
AHR1809,NY,PAS,08/11/2016,20,T,108.0,108,108,0206P,0,408,d,2014,0
79667JV,NY,COM,01/10/2017,50,T,46.0,46,46,0456P,0,408,e5,2006,0
96169MA,NY,COM,09/05/2016,46,P,26.0,26,26,0443A,0,408,F7,0,0
AR645C,NJ,PAS,05/02/2017,14,T,14.0,14,14,1107A,0,408,c,0,0
FRB7248,NY,PAS,04/03/2017,38,T,40.0,40,40,1228P,0,408,h1,2008,0
53864ME,NY,COM,09/10/2016,38,T,13.0,13,13,1035A,0,408,h1,2014,0
GUZ8204,NY,PAS,03/29/2017,38,T,63.0,63,63,1111A,0,408,h1,2007,0
HFF7685,NY,PAS,09/21/2016,71,T,114.0,114,114,1047A,0,408,j6,1999,0
HJN9684,NY,PAS,03/08/2017,38,T,6.0,6,6,1211P,0,408,h1,2009,0
48550MC,NY,COM,03/24/2017,19,T,1.0,1,1,0856A,0,408,c3,2012,0
BKV5484,NY,PAS,03/02/2017,38,T,33.0,33,33,1015A,0,408,h1,2012,0
HHJ5536,NY,PAS,10/15/2016,38,T,114.0,114,114,0828A,0,408,h1,2007,0
41818JM,NY,COM,02/17/2017,14,T,18.0,18,18,1130A,0,408,c,0,0
GNS588,MS,PAS,05/19/2017,40,T,109.0,109,109,0703A,0,408,e2,0,4
83431MB,NY,COM,06/22/2017,14,T,10.0,10,10,0156P,0,408,c,2012,0
MYPEARLY,NY,SRF,04/24/2017,21,S,62.0,62,0,1141A,0,408,D1,2005,0
PA47175,NY,IRP,09/22/2016,66,T,90.0,90,90,0201P,0,408,k4,0,0
24776JZ,NY,COM,04/06/2017,21,T,108.0,108,108,1155A,0,408,d1,2008,0
GMS2348,NY,PAS,06/01/2017,71,T,105.0,105,105,0218P,0,408,j6,2007,0
AC60574,CT,PAS,08/29/2016,46,P,44.0,44,44,1028A,0,408,F1,0,0
HCL5676,NY,PAS,01/08/2017,20,T,109.0,109,109,1206P,0,408,d,2015,0
GHF7812,NY,PAS,01/30/2017,21,T,79.0,79,79,0928A,0,408,d1,2007,0
GWK7978,NY,PAS,11/20/2016,14,T,103.0,103,103,1057A,0,408,c,1999,0
85940MD,NY,COM,10/14/2016,73,T,52.0,52,52,0218P,0,408,j4,0,0
GEN9456,NY,PAS,06/06/2017,20,T,75.0,75,75,0740A,0,408,d,2007,0
CKR1493,NC,PAS,05/01/2017,37,T,114.0,114,114,1243P,0,408,h1,0,0
18680MC,NY,COM,06/07/2017,48,T,84.0,84,84,1055A,0,408,e9,2009,0
FZW1108,NY,PAS,07/06/2016,70,T,90.0,90,90,1003A,0,408,j3,2015,0
GVV3044,NY,PAS,02/08/2017,70,T,122.0,122,122,1049A,0,408,j3,2015,0
55035MB,NY,COM,04/03/2017,40,T,30.0,30,30,0137P,0,408,e2,0,0
20006ME,NY,COM,06/19/2017,20,T,10.0,10,10,1139A,0,408,d,2014,0
HGJ8949,NY,PAS,11/10/2016,51,P,70.0,70,70,0700A,0,408,E2,2007,0
GTC3648,NY,PAS,06/19/2017,70,T,109.0,109,109,0341P,0,408,j3,2005,0
GHS8460,NY,PAS,09/12/2016,71,T,106.0,106,106,0754A,0,408,j6,2002,0
KGG071,PA,PAS,12/03/2016,38,T,84.0,84,84,0914A,0,408,h1,0,0
370563,CT,PAS,09/28/2016,21,P,114.0,114,114,1143A,0,408,F1,0,0
AEP8937,VA,PAS,03/28/2017,40,T,101.0,101,101,0720A,0,408,e2,0,0
AS189E,NJ,PAS,08/01/2016,14,T,18.0,18,18,0614A,0,408,c,0,0
33288MJ,NY,COM,10/30/2016,14,T,18.0,18,18,1138A,0,408,c,2005,0
EAH7008,NY,PAS,07/28/2016,21,T,112.0,112,112,0838A,0,408,d1,2014,0
GNX3574,NY,PAS,02/16/2017,21,T,9.0,9,9,0817A,0,408,d1,2007,0
B95FZX,NJ,PAS,02/27/2017,40,T,24.0,24,24,0605A,0,408,e2,0,7
2CJ7584,MD,PAS,05/18/2017,21,T,90.0,90,90,0855A,0,408,d1,0,0
DNE7280,NY,PAS,10/10/2016,31,T,13.0,13,13,0338P,0,408,l3,2006,0
15493MG,NY,COM,07/15/2016,48,P,7.0,7,7,1144A,0,408,E9,2013,0
GWR4458,NY,PAS,08/26/2016,71,T,120.0,120,120,0721A,0,408,j6,2003,0
70234JY,NY,COM,09/29/2016,69,T,13.0,13,13,0915A,0,408,h1,2008,0
GDN8910,NY,PAS,05/16/2017,37,T,10.0,10,10,1152A,0,408,h1,2004,0
29503MD,NY,COM,01/15/2017,14,T,19.0,19,19,1241P,0,408,c,2013,0
HAB3024,NY,PAS,04/30/2017,14,T,9.0,9,9,0103A,0,408,c,2007,0
HBU4154,NY,PAS,06/16/2017,21,T,114.0,114,114,1233P,0,408,d1,0,0
EWN1376,NY,PAS,09/28/2016,37,T,115.0,115,115,1153A,0,408,h1,2013,0
T722867C,NY,OMT,01/17/2017,50,T,30.0,30,30,0632P,0,408,e5,2016,0
RAP4851,GA,PAS,06/24/2017,38,T,103.0,103,103,1102A,0,408,h1,0,0
43941MD,NY,COM,01/20/2017,20,T,20.0,20,20,1003A,0,408,d,2013,0
GPJ7606,NY,PAS,08/17/2016,38,T,43.0,43,43,1249P,0,408,h1,2014,0
GZZ8329,NY,PAS,09/23/2016,37,T,103.0,103,103,0547P,0,408,h1,2014,0
DKW9309,NY,PAS,02/22/2017,21,T,49.0,49,49,1136A,0,408,d1,2012,0
ELV7945,NY,PAS,10/08/2016,37,T,60.0,60,60,0348P,0,408,h1,2015,0
HEX3222,NY,PAS,07/13/2016,17,T,88.0,88,88,1019A,0,408,c4,2006,0
DXD7680,NY,PAS,02/28/2017,91,P,102.0,102,102,0202P,0,408,E5,2007,0
48776MC,NY,COM,12/19/2016,38,T,19.0,19,19,1138A,0,408,h1,2012,0
HHV6801,NY,PAS,02/04/2017,38,T,78.0,78,78,1024A,0,408,h1,2013,0
CRAZYIS,NY,SRF,11/19/2016,37,T,106.0,106,106,0144P,0,408,h1,2014,0
HFY3053,NY,PAS,08/08/2016,40,T,76.0,76,76,0620P,0,408,e2,2016,5
HEK4333,NY,PAS,11/22/2016,39,T,101.0,101,101,0433P,0,408,d,2014,0
625407,NY,PAS,05/26/2017,70,T,52.0,52,52,1113A,0,408,j3,2007,0
GSE1102,NY,PAS,04/28/2017,21,T,67.0,67,67,1108A,0,408,d1,2016,0
T508734C,NY,OMT,01/26/2017,50,T,1.0,1,1,0318P,0,408,e5,2013,0
T651037C,NY,OMT,11/15/2016,71,T,61.0,61,61,0258P,0,408,j6,2004,0
FK196R,NY,PAS,04/10/2017,37,T,19.0,19,19,0355P,0,408,h1,1997,0
FXM4801,NY,PAS,06/17/2017,20,T,66.0,66,66,0914A,0,408,d,2010,0
70655MH,NY,COM,10/03/2016,69,T,13.0,13,13,0931A,0,408,h1,2016,0
DCYE93,FL,PAS,07/05/2016,40,T,47.0,47,47,0721A,0,408,e2,0,1
32520,MA,999,08/23/2016,21,S,72.0,72,0,1138A,0,408,D1,0,0
EJ26072,NY,PAS,07/15/2016,21,S,25.0,25,0,1225P,0,408,D1,2007,0
EXR1898,NY,PAS,05/24/2017,38,T,70.0,70,70,0324P,0,408,h1,2016,0
FHF7063,NY,PAS,02/07/2017,40,T,34.0,34,34,0316P,0,408,e2,2010,0
HGR8035,NY,PAS,10/27/2016,71,T,43.0,43,43,0948A,0,408,j6,2001,0
T642721C,NY,OMT,11/09/2016,46,T,34.0,34,34,0402P,0,408,f1,2016,0
GST1628,NY,PAS,08/18/2016,38,T,73.0,73,73,0243P,0,408,h1,2002,0
VTW2077,VA,PAS,04/29/2017,37,T,1.0,1,1,0229P,0,408,h1,0,0
9CV6112,MD,PAS,03/11/2017,21,T,20.0,20,20,0736A,0,408,d1,0,0
HNP6064,NY,PAS,02/15/2017,21,S,70.0,70,0,1205P,0,408,D1,2012,0
EAF2603,NY,PAS,02/13/2017,20,T,106.0,106,106,0304P,0,408,d,2007,0
GMU7907,NY,PAS,01/24/2017,38,T,52.0,52,52,0518P,0,408,h1,2014,0
HHT6386,NY,PAS,12/05/2016,38,T,61.0,61,61,0928P,0,408,h1,2016,0
GEF9607,NY,PAS,11/02/2016,21,P,69.0,69,69,1212P,0,408,F7,2001,0
24378MH,NY,COM,04/21/2017,19,T,18.0,18,18,1102A,0,408,c3,2016,0
GTP4822,NY,PAS,11/05/2016,70,T,73.0,73,73,1249P,0,408,j3,2004,0
HFL6304,NY,PAS,02/18/2017,40,P,43.0,43,43,0800A,0,408,E2,2011,0
68363MG,NY,COM,05/04/2017,69,T,14.0,14,14,0942A,0,408,h1,0,0
68832MH,NY,COM,11/02/2016,9,T,17.0,17,17,1100A,0,408,e1,2016,0
44330MD,NY,COM,08/03/2016,82,T,114.0,114,114,1046A,0,408,k1,2004,0
15848MJ,NY,COM,11/04/2016,69,T,19.0,19,19,0827A,0,408,h1,2016,0
HDV2617,NY,PAS,01/26/2017,38,T,6.0,6,6,0352P,0,408,h1,1999,0
HCM9876,NY,PAS,01/18/2017,20,T,115.0,115,115,0356P,0,408,d,2010,0
32125MD,NY,COM,08/25/2016,69,T,14.0,14,14,0510P,0,408,h1,2013,0
GXF7701,NY,PAS,08/19/2016,21,T,107.0,107,107,1112A,0,408,d1,2015,0
HKT2895,NY,PAS,06/15/2017,74,T,114.0,114,114,0642A,0,408,j2,2004,0
62041JT,NY,COM,11/22/2016,37,T,6.0,6,6,0422P,0,408,h1,2003,0
GVT5825,NY,PAS,07/14/2016,21,S,62.0,62,0,0744A,0,408,D1,2015,0
FYA6088,NY,PAS,03/11/2017,38,T,114.0,114,114,1053A,0,408,h1,2012,0
2270492,ME,PAS,08/25/2016,66,S,67.0,67,0,1211A,0,408,D1,0,0
DTH5861,NY,PAS,10/28/2016,70,T,42.0,42,42,0359P,0,408,j3,1999,0
99761MD,NY,COM,11/28/2016,46,T,1.0,1,1,0111P,0,408,F1,2001,0
HAU7996,NY,PAS,09/25/2016,71,T,121.0,121,121,1259P,0,408,j6,1998,0
AE11619,AR,PAS,10/31/2016,69,T,17.0,17,17,0104P,0,408,h1,0,0
HGC9357,NY,PAS,05/13/2017,40,T,115.0,115,115,0411P,0,408,e2,2008,7
DJE8357,NY,PAS,04/14/2017,68,T,84.0,84,84,0128P,0,408,a1,2017,0
HFN8003,NY,PAS,10/25/2016,38,T,83.0,83,83,0123P,0,408,h1,2004,0
79616MD,NY,COM,11/03/2016,48,T,7.0,7,7,0146P,0,408,e9,2013,0
GZY1052,NY,PAS,03/08/2017,14,X,71.0,71,976,0300P,0,408,F7,2008,0
GYA2568,NY,PAS,12/12/2016,21,S,66.0,66,0,0743A,0,408,D1,2015,0
CUX3796,NY,PAS,09/07/2016,45,X,49.0,49,976,0844A,0,408,F6,2013,0
GVK2892,PA,PAS,11/25/2016,20,S,20.0,20,0,0815A,0,408,D,0,0
KGX9649,PA,PAS,12/22/2016,21,T,61.0,61,61,1008A,0,408,d1,0,0
GYG7701,NY,PAS,12/07/2016,21,T,102.0,102,102,0747A,0,408,d1,2015,0
HGV7350,NY,PAS,01/25/2017,37,T,102.0,102,102,0442P,20170125,408,h1,2012,0
HCL5568,NY,PAS,12/01/2016,46,T,25.0,25,25,0335P,0,408,f1,0,0
HHN7207,NY,PAS,03/30/2017,46,T,48.0,48,48,1029A,0,408,f1,2015,0
72697MJ,NY,COM,02/02/2017,42,T,18.0,18,18,1101A,0,408,h1,2016,0
GZP9595,NY,PAS,02/12/2017,14,T,30.0,30,30,0840A,0,408,c,2014,0
EPZ1784,NY,PAS,12/21/2016,19,T,45.0,45,45,0137A,0,408,c3,2008,0
ETZ1298,NY,PAS,01/30/2017,21,T,112.0,112,112,0936A,0,408,d1,2015,0
T632549C,NY,OMT,03/12/2017,20,T,5.0,5,5,1124A,0,408,d,2013,0
FFL1871,NY,PAS,08/23/2016,71,T,5.0,5,5,0354P,0,408,j6,2008,0
4109CG,CT,999,07/07/2016,38,T,114.0,114,114,0157P,0,408,h1,0,0
GPN4978,NY,PAS,10/14/2016,40,T,68.0,68,68,0227P,0,408,e2,2014,1
XCRE21,NJ,PAS,11/14/2016,20,T,84.0,84,84,0208P,0,408,d,0,0
KFP8632,PA,PAS,02/08/2017,20,T,30.0,30,30,1007P,0,408,d,0,0
EBF1699,NY,PAS,03/19/2017,14,T,47.0,47,47,0005A,0,408,c,2010,0
HHF6671,NY,PAS,06/08/2017,74,T,108.0,108,108,0848A,0,408,j2,2004,0
CCJ2716,NY,PAS,11/26/2016,38,T,63.0,63,63,0918A,0,408,h1,2015,0
JMX9711,PA,PAS,04/03/2017,21,S,70.0,70,0,0222A,0,408,D1,0,0
EVD5080,NY,PAS,01/20/2017,40,T,47.0,47,47,0309P,0,408,e2,2007,0
41660JY,NY,COM,03/13/2017,47,T,18.0,18,18,0135P,0,408,l2,2012,0
74802MH,NY,COM,08/23/2016,20,T,9.0,9,9,1055A,20160823,408,d,2015,0
GBJ2246,NY,PAS,04/07/2017,46,P,101.0,101,101,0535P,0,408,D,2016,0
93325MC,NY,COM,09/21/2016,14,T,14.0,14,14,1126A,0,408,c,2013,0
16223TC,NY,TRC,12/02/2016,47,T,18.0,18,18,1003A,0,408,l2,2013,0
GKV1465,NY,PAS,05/30/2017,21,T,83.0,83,83,1124A,0,408,d1,2010,0
CTB1688,NY,PAS,05/26/2017,37,T,19.0,19,19,0242P,0,408,h1,2016,0
PAR1791,NC,PAS,09/29/2016,40,P,67.0,67,67,0255A,0,408,99,2002,0
HJD2803,NY,PAS,03/30/2017,40,T,109.0,109,109,0515P,0,408,e2,2014,0
GKN1368,NY,PAS,11/12/2016,38,T,106.0,106,106,0540P,0,408,h1,2008,0
HMM8825,NY,PAS,06/26/2017,37,T,26.0,26,26,1110A,0,408,h1,2017,0
43500JV,NY,COM,04/27/2017,14,T,14.0,14,14,0155P,0,408,c,2006,0
30DLY07,NJ,PAS,04/08/2017,40,T,62.0,62,62,0939A,0,408,e2,0,0
XCVM71,NJ,PAS,05/12/2017,37,T,19.0,19,19,1129A,0,408,h1,0,0
EWW4066,NY,PAS,03/01/2017,24,T,34.0,34,34,0337P,0,408,d5,2014,0
16242TC,NY,TRC,02/13/2017,19,T,18.0,18,18,0738A,0,408,c3,2014,0
FXX8420,NY,PAS,05/02/2017,38,T,68.0,68,68,0418P,0,408,h1,2008,0
19TE58,NY,MOT,05/03/2017,71,T,77.0,77,77,1000A,0,408,j6,2005,0
T672767C,NY,OMT,07/12/2016,21,T,44.0,44,44,1137A,0,408,d1,2015,0
DYM5352,NY,PAS,11/07/2016,14,T,75.0,75,75,0839A,0,408,c,2006,0
80341MD,NY,COM,07/18/2016,46,P,84.0,84,84,0925A,0,408,E9,2005,0
HME7047,NY,PAS,03/29/2017,20,T,1.0,1,1,0211P,0,408,d,2017,0
HKM7416,NY,PAS,04/21/2017,71,T,105.0,105,105,0204P,0,408,j6,2004,0
GXG3865,NY,PAS,07/06/2016,20,T,1.0,1,1,1015A,0,408,d,0,0
J81EWB,NJ,PAS,11/05/2016,19,T,90.0,90,90,1220P,0,408,c3,0,0
FLM6641,NY,PAS,08/08/2016,21,T,50.0,50,50,0930A,0,408,d1,2015,0
GHL2555,NY,PAS,05/31/2017,71,T,104.0,104,104,0332P,0,408,j6,2004,0
GZG3698,NY,PAS,03/23/2017,21,T,75.0,75,75,0918A,0,408,d1,2011,0
GND5985,NY,PAS,08/01/2016,70,T,107.0,107,107,1132A,0,408,j3,2016,0
20805MG,NY,COM,07/22/2016,21,T,83.0,83,83,1130A,0,408,d1,2005,0
37646PC,NY,IRP,04/11/2017,84,T,9.0,9,9,0852A,0,408,k7,2015,0
38252MD,NY,COM,06/19/2017,21,T,19.0,19,19,1132A,0,408,d1,2013,0
VXK33G,NJ,PAS,08/19/2016,21,T,94.0,94,94,0958A,0,408,d1,0,0
60386MG,NY,COM,06/26/2017,20,T,19.0,19,19,1047A,0,408,d,2015,0
13287MJ,NY,CSP,02/10/2017,19,T,84.0,84,84,0903A,0,408,c3,2016,0
HJL3576,NY,PAS,01/26/2017,21,T,43.0,43,43,1141A,0,408,d1,2002,0
DI95Q,FL,PAS,11/25/2016,14,T,67.0,67,67,0724A,0,408,c,0,0
EDN5315,NY,PAS,10/07/2016,21,S,44.0,44,0,1158A,0,408,D1,2007,0
HHY1532,NY,PAS,11/25/2016,21,T,109.0,109,109,1109A,0,408,d1,2003,0
SANIK,NY,SRF,12/01/2016,21,T,66.0,66,66,1220P,0,408,d1,2006,0
AJE1233,NY,PAS,01/20/2017,21,T,107.0,107,107,0806A,0,408,d1,2006,0
EPZ8400,NY,PAS,12/15/2016,21,T,52.0,52,52,0936A,0,408,d1,2002,0
AG75994,AZ,PAS,11/04/2016,14,T,1.0,1,1,0524P,0,408,c,0,0
NOLA01,CT,PAS,11/09/2016,38,T,48.0,48,48,0112P,0,408,h1,0,0
BYJ9099,NY,PAS,02/05/2017,20,T,10.0,10,10,0307P,0,408,d,2013,0
CGD6412,GA,PAS,06/26/2017,38,T,67.0,67,67,0318P,0,408,h1,0,0
20775MA,NY,COM,04/03/2017,71,T,114.0,114,114,0952A,0,408,j6,2002,0
FWM4022,NY,PAS,06/09/2017,37,T,25.0,25,25,1257P,0,408,h1,2015,0
DWR3062,NY,PAS,08/16/2016,21,T,94.0,94,94,1222P,0,408,d1,2014,0
48543MJ,NY,COM,04/03/2017,38,T,13.0,13,13,0107P,0,408,h1,2016,0
HKB2735,NY,PAS,06/22/2017,21,T,19.0,19,19,0929A,0,408,d1,2014,0
CFKJ36,FL,PAS,08/10/2016,14,T,112.0,112,112,0228P,0,408,c,0,0
22085JS,NY,COM,10/20/2016,47,T,18.0,18,18,0729A,0,408,l2,2004,0
GJE3225,NY,PAS,10/21/2016,14,T,6.0,6,6,0846A,0,408,c,2015,0
96285JE,NY,COM,12/14/2016,47,T,18.0,18,18,0306P,0,408,l2,2011,0
NPJ907,NJ,PAS,04/28/2017,31,T,13.0,13,13,0154P,0,408,l3,0,0
HLB1211,NY,PAS,02/23/2017,50,T,105.0,105,105,0226P,0,408,e5,2009,0
GEN9560,NY,PAS,06/12/2017,21,T,61.0,61,61,0121P,0,408,d1,2016,0
GTP6104,NY,PAS,05/20/2017,38,T,102.0,102,102,0916A,0,408,h1,2005,0
YJ8D4M,MO,PAS,08/04/2016,38,T,19.0,19,19,0629P,0,408,h1,0,0
GZM2002,NY,PAS,08/14/2016,20,T,108.0,108,108,1123A,0,408,d,2004,0
XBYW12,NJ,PAS,02/16/2017,46,P,17.0,17,17,0855A,0,408,F1,0,0
DGL3386,NY,PAS,10/26/2016,68,T,84.0,84,84,0304P,0,408,a1,1994,0
HGW1161,99,999,03/31/2017,46,P,75.0,75,75,1051P,0,408,F1,0,0
GZT3618,NY,PAS,07/25/2016,40,T,102.0,102,102,0629A,0,408,e2,1997,0
HJL2287,NY,PAS,01/13/2017,38,T,46.0,46,46,0423P,0,408,h1,2017,0
19B20J8,AL,PAS,08/23/2016,46,P,73.0,73,73,0430P,0,408,E2,0,0
GSM5332,NY,PAS,09/18/2016,46,P,70.0,70,70,1152A,0,408,C3,2015,0
2532JY,NY,COM,10/06/2016,46,P,13.0,13,13,1118A,0,408,F1,2009,0
FAL9339,NY,PAS,04/06/2017,38,T,100.0,100,100,0548P,0,408,h1,2017,0
OL4939J,NJ,PAS,04/28/2017,31,T,18.0,18,18,0225P,0,408,l3,0,0
62743ME,NY,COM,11/21/2016,42,T,14.0,14,14,0125P,0,408,h1,2010,0
L638U,NY,ORG,01/10/2017,50,T,106.0,106,106,1123A,0,408,e5,2017,0
5CMK776,CA,PAS,06/22/2017,20,T,68.0,68,68,0108P,0,408,d,0,0
HFX3423,NY,PAS,03/15/2017,37,T,112.0,112,112,0428P,0,408,h1,2012,0
EKL5066,NY,PAS,09/29/2016,40,T,66.0,66,66,0656A,0,408,e2,2009,5
G38ERB,NJ,PAS,02/23/2017,21,T,25.0,25,25,1159A,0,408,d1,0,0
DSW9846,NY,PAS,02/15/2017,21,T,62.0,62,62,0900A,0,408,d1,1997,0
HCW7071,NY,PAS,05/08/2017,20,T,110.0,110,110,0543A,0,408,d,2016,0
2RH423,OK,PAS,05/25/2017,51,T,17.0,17,17,0436P,0,408,e3,0,0
8353PJ,99,OMT,03/07/2017,20,P,71.0,71,71,0358A,0,408,E2,0,0
V59FXL,NJ,PAS,02/24/2017,31,T,5.0,5,5,1034A,0,408,l3,0,0
GGY6412,NY,PAS,11/19/2016,38,T,88.0,88,88,0133P,0,408,h1,2013,0
T719218C,NY,OMT,06/08/2017,21,T,32.0,32,32,0823A,0,408,d1,2016,0
JBV8095,PA,PAS,02/01/2017,16,T,19.0,19,19,0754A,0,408,k2,0,0
T687503C,NY,OMT,08/19/2016,71,T,101.0,101,101,1035A,0,408,j6,2015,0
GGK5170,NY,PAS,02/08/2017,19,T,43.0,43,43,0538P,0,408,c3,2010,0
LZJV333,PA,PAS,05/28/2017,40,T,109.0,109,109,0945A,0,408,e2,0,5
89600JV,NY,COM,09/27/2016,19,T,19.0,19,19,0254P,0,408,c3,2006,0
KFS1562,PA,PAS,11/30/2016,14,T,113.0,113,113,0216P,0,408,c,0,0
180HIH,CO,PAS,12/20/2016,20,T,78.0,78,78,1253P,0,408,d,0,0
85324MA,NY,COM,07/01/2016,47,T,13.0,13,13,1224P,0,408,l2,2010,0
GPJ9023,NY,PAS,09/26/2016,20,T,114.0,114,114,1130A,0,408,d,2014,0
